Not give ___	4	ARAP
Start of a Beatles refrain	6	OBLADI
Pained expression?	5	YOWIE
Aunt of 1960s TV	3	BEE
"I Shot Andy Warhol" actress Taylor	4	LILI
Fail to notice	4	MISS
Old-timey oath	5	NERTS
Life vest worn on a Korean border river?	10	YALUJACKET
Piranhas in a German border river?	10	ODEREATERS
Speed of sound	5	MACHI
___ spell	4	SITA
One often going by limo	4	EXEC
"American Beauty" director Mendes	3	SAM
Corporate shuffling, for short	5	REORG
Stand-up guy?	6	NOSHOW
___ dixit	4	IPSE
Workers	4	CREW
Request to an Alaskan river to return to its headwaters?	16	YUKONGOHOMEAGAIN
Played one's part	5	ACTED
Can of Cornwall?	3	LOO
Provoke	4	GOAD
Atlanta-based cable inits.	3	TNT
Aggressive posturin' on an English river?	18	THAMESFIGHTINWORDS
The merchant of Venice	7	ANTONIO
Stephen of "The End of the Affair"	3	REA
Tad	5	SKOSH
Bookish	8	STUDIOUS
"Buon ___"	6	GIORNO
Dull discomfort	4	ACHE
With 123-Across, what minor rivers of Pakistan say at their junctions?	12	WEREALLINDUS
See 120-Across	8	TOGETHER
Train track beam	5	IRAIL
Channel crosser Gertrude	6	EDERLE
Connected, as circuit elements	8	SOLDERED
Fountain orders	5	MALTS
Team whose home ice is the Prudential Center	6	DEVILS
V.M.I. athletes	7	KEYDETS
N.F.L. commentator Phil	5	SIMMS
Labor party?	5	UNION
Adrift, say	5	ATSEA
Priests' changing room	6	VESTRY
U2 collaborator on "Passengers: Original Soundtracks 1"	3	ENO
Hold 'em alternative	4	STUD
Tubes, e.g.	4	TORI
Illinois home of Black Hawk College	6	MOLINE
With 11-Down, prehistoric period	4	IRON
"My Name is Asher ___"	3	LEV
See 9-Down	3	AGE
Snacked	6	NOSHED
Reachable by pager	6	ONCALL
Cold war term of address	7	COMRADE
Hopeful	8	ASPIRANT
Narrow inlets	4	RIAS
Sommelier's prefix	4	OENO
___ Mawr	4	BRYN
One who doesn't retire early	8	NIGHTOWL
Shield border, in heraldry	4	ORLE
"___ you!"	3	SEZ
Jamie of "M*A*S*H"	4	FARR
Pop	4	SODA
Lickspittle	5	TOADY
Last Julio-Claudian emperor	4	NERO
Semiliquid lump	4	GLOB
California governor who was recalled in 2003	5	DAVIS
Workers' rights org.	4	NLRB
Christine ___, "The Phantom of the Opera" heroine	4	DAAE
"Wow!"	4	YIPE
2006 World Cup champion	5	ITALY
Andrea ___, famous shipwreck	5	DORIA
Minute	5	SMALL
"Confessions of an English ___-Eater"	5	OPIUM
Pinpoint, say	4	NAME
Works on copy	5	EDITS
Actress Skye	4	IONE
It has a big mouth	4	EWER
Father, as a mudder	4	SIRE
H as in Hera	3	ETA
"I thought ___!" ("My feeling exactly!")	5	SOTOO
"Shrek!" author William	5	STEIG
Unsettle	3	JAR
___-deucey	4	ACEY
With 47-Across, onetime Chinese premier	4	CHOU
2009 sci-fi role for Chris Pine	4	KIRK
-	4	DASH
Hemingway, once	5	EXPAT
Fly catcher	5	RESIN
Whiff	5	SCENT
Expensive bar	5	INGOT
Silly singing	4	SCAT
Main	4	ARCH
Prefix with carpal	4	META
___ apparatus (cell organelle)	5	GOLGI
School whose motto is Latin for "Never tickle a sleeping dragon"	8	HOGWARTS
"Typee" sequel	4	OMOO
Rock, in modern lingo	4	WEAR
Cry of accomplishment	8	WEMADEIT
Neighborhood west of the Bowery	4	NOHO
Kicks in	4	ADDS
Stonewallers' statements	7	DENIALS
Acronym for a small-runway aircraft	4	STOL
Sent to the free-throw line	6	FOULED
Like some jokes and jobs	6	INSIDE
Van Gogh painting that sold for a record $53.9 million in 1987	6	IRISES
Prefix with con	3	NEO
Cut a fine figure?	6	SKATED
Earth shade	5	OCHRE
0.2% of a ream	5	SHEET
Tends, as sheep	5	HERDS
1960s dance, with "the"	4	SWIM
Trillion: Prefix	4	TERA
Risk territory east of Ukraine	4	URAL
Rook	4	GULL
Cozy corner	4	NOOK
Look badly?	4	OGLE
The Silver State: Abbr.	3	NEV
Soft & ___	3	DRI
Ice cream mogul Joseph	3	EDY
Yo, she was Adrian	5	TALIA
*Insulation measure	6	RVALUE
*Weapon first tested in '52	5	HBOMB
*Gasket type	5	ORING
Bedridden, say	6	AILING
Debilitates	7	IMPAIRS
They're found in año after año	6	TILDES
Oscar snubber of 1972	6	BRANDO
Frequently pierced place	7	NOSTRIL
*The Boss's backers	11	ESTREETBAND
It may go off the road, briefly	3	ATV
*Setting for "Saving Private Ryan"	4	DDAY
Taxco table	4	MESA
Winds	5	COILS
Nanki-___ of "The Mikado"	3	POO
*Touch, e.g.	4	IPOD
*Ace ___ Stories (old detective pulp magazine)	4	GMAN
Swindle, slangily	4	BURN
One of the Blues Brothers	6	ELWOOD
N N N	3	NUS
N N N	3	ENS
Stocks up	7	AMASSES
Slant	5	ANGLE
Shelled	6	SHOTAT
*Typography symbol	5	MDASH
Pilot's milieu	3	SKY
Darn	3	SEW
Workplace for a cabin boy	5	YACHT
Payment type	7	LUMPSUM
Hot times on the Riviera	4	ETES
12-Across and the like	5	NUKES
Tag sale tag	4	ASIS
Opposite of guerra	3	PAZ
___ Mode, female character in "The Incredibles"	4	EDNA
___ Kadiddlehopper, Red Skelton character	4	CLEM
*It may be under a hood	4	VSIX
The third one is a shocker	4	RAIL
Barks	4	ARFS
Numerical prefix	4	DECA
One carrying a toon?	3	CEL
The year 640	4	DCXL
"Give it ___!"	5	AREST
Honoree's place	4	DAIS
Toyota S.U.V.	7	SEQUOIA
Small	5	PETTY
.___	3	COM
*4x platinum album of 2001	3	JLO
Maurice of Nixon's cabinet	5	STANS
King protector	6	BISHOP
Bottle in the kitchen or bath	5	DRANO
Whence the word "safari"	7	SWAHILI
Coach Parseghian	3	ARA
Going ___	3	APE
Numbers by a door?	6	CAROLS
*'Vette option	4	TTOP
Actress Sofer	4	RENA
Light bulb over one's tête?	4	IDEE
"Awesome!"	3	WOW
Shelter org.	5	ASPCA
Skewer	4	SPIT
*Beam with a bend	4	LBAR
Skeletal opening?	3	EXO
*Women just don't get it	11	YCHROMOSOME
Former Pakistani P.M. Bhutto	7	BENAZIR
Spanish pastry	6	CHURRO
Last-second bidder on eBay	6	SNIPER
Marathoner's need	7	STAMINA
Mountain homes	6	AERIES
*House coverer	5	CSPAN
Like a turkey's wattle	5	SAGGY
*One of Sean Combs's aliases	6	PDIDDY
Steak ___	5	DIANE
Tribal heads?	5	TOTEM
"___, fair sun, and kill the envious moon": Romeo	5	ARISE
Melodious speaking tones	5	LILTS
Cross-dressing	6	INDRAG
Author who won a posthumous Pulitzer in 1958	4	AGEE
Bar mitzvah party	5	RABBI
Spreading fast on YouTube	5	VIRAL
Country singer Jackson and others	5	ALANS
Jenny ___ a k a the Swedish Nightingale	4	LIND
Grand Forks sch.	3	UND
___ trip	3	EGO
Pointer	4	HINT
*"Plan 9 From Outer Space," e.g.	6	BMOVIE
Saturn's spouse	3	OPS
Flatten, in a way	7	MATDOWN
Pointers	8	BIRDDOGS
Inlet	3	RIA
Like some winks	3	SLY
Trig ratio	6	SECANT
Bunches	4	TONS
*Tops	4	AONE
Exercise one is prone to do	6	PUSHUP
Places where some R.N.'s work	3	ORS
Took the part of	6	PLAYED
Deli array	5	MEATS
Sting's instrument	4	BASS
Repeated cry in Buster Poindexter's "Hot Hot Hot"	3	OLE
___ point	3	DEW
*Group with the 2000 #1 hit "It's Gonna Be Me"	5	NSYNC
*Thing that won't go off without a hitch?	5	UHAUL
Hit	6	SOCKED
Mingles (with)	7	ADMIXES
They may have keys	4	MAPS
Scranton-to-Philadelphia dir.	3	SSE
Like some amusement parks	6	THEMED
Shakespeare's "food of love"	5	MUSIC
*"As Seen on TV" company	4	KTEL
Vegas opening?	3	LAS
1909 Physics Nobelist for work in wireless telegraphy	7	MARCONI
Some drum parts	6	SNARES
*3-D graph line	5	ZAXIS
The Queen of Soul, familiarly	6	ARETHA
Colorado ski area	4	VAIL
Dockworker's org.	3	ILA
*It helps one get the picture	5	FSTOP
*Midsize Jaguar	5	STYPE
Coax	6	CAJOLE
Harry Shearer's program on public radio	6	LESHOW
Kind of income	4	DUAL
Beelike	5	APIAN
Call letters?	3	SOS
*Little swab	4	QTIP
Govt. flu-fighting org.	3	CDC
Mouths	3	ORA
___ Trench (earth's deepest depression)	8	MARIANAS
Bluegills	6	BREAMS
Obama nickname	7	NODRAMA
*I.R.S. form	4	WTWO
From ___ Z (how this puzzle goes?)	3	ATO
Oil company acronym	4	ARCO
Grasping	6	SEEING
Town in Umbria	6	ASSISI
Nose-burning	5	ACRID
Bit	5	SHRED
Lackluster	5	PROSY
Old man	5	POPPA
"Um ... er ..."	5	IMEAN
Lead/tin alloy	5	TERNE
Dumbbell abbr.	3	LBS
Call, e.g.	3	BET
*Revealing photo	4	XRAY
Doctor Zhivago	4	YURI
How many oldies get rereleased	4	ONCD
Not go straight	3	ZIG
Limit	3	CAP
"If only ___ listened ..."	3	HED
Rum, vodka and orange juice drink	11	BRASSMONKEY
"Little" barnyard bird with an alliterative name in a classic Willie Dixon blues song	10	REDROOSTER
"Let me think ..."	3	HMM
Costume party accessory	3	WIG
Pope after Marinus I	9	ADRIANIII
Trying	9	VEXATIOUS
Turner of records	3	IKE
Felt like forever	9	DRAGGEDON
Interludes	9	ENTRACTES
Cultural grp.	3	NEA
Viewable, to a camera operator	7	INFRAME
Author Marsh	5	NGAIO
EarthLink and others	4	ISPS
Result of turning the corner?	6	DOGEAR
Became annoyed	7	GOTSORE
New England's Cape ___	3	ANN
Roman 1,150	3	MCL
Detached	5	ALOOF
Public person?	6	NOTARY
Pillow talk?	4	COOS
Cage in Hollywood	7	NICOLAS
Fellowship foes	4	ORCS
So-called "Heart of Texas"	4	WACO
Eschew	4	SHUN
"See you then!"	8	ITSADATE
Famous fiddler	4	NERO
Words to a traitor	4	ETTU
Steering system parts	7	TIERODS
"___ bien" (Spanish for "It's good")	4	ESTA
Bit of a muscle car's muscle	10	HORSEPOWER
___ Joe, "Tom Sawyer" character	5	INJUN
Do-do connector	3	ASI
Looney Tunes character with a snout	8	PORKYPIG
Fashionista's concern	5	BRAND
Abide	6	ENDURE
Surprise visitors	7	DROPINS
British isle	3	AIT
Suffix with torrent	3	IAL
Driller's letters	3	DDS
Poker declaration	5	ICALL
Pound sound	3	GRR
Top-rated show of 2002-05	3	CSI
What the 41-Down has	15	TWELVEYEARCYCLE
Pooh's young pal	3	ROO
Mauna ___	3	KEA
Land of Ephesians	5	IONIA
When doubled, first name in old Hollywood	3	ZSA
Spanish "that"	3	ESA
___ system (way of classifying blood)	3	ABO
Most divine	7	HOLIEST
Rattletrap	6	OLDCAR
Cobra product	5	VENOM
Cobra products	10	SNAKESKINS
Ariz. neighbor	3	NEV
Swingers in a saloon	5	DOORS
Person who likes the blues?	8	DEMOCRAT
Mottled	4	PIED
Soldier's meal container	7	MESSTIN
Very	4	OHSO
Palliative plant	4	ALOE
Winter Olympics performance since 1976	8	ICEDANCE
Den ___, Nederland	4	HAAG
Ubangi tributary	4	UELE
Phalanx's weaknesses	4	GAPS
Thinned out	7	TAPERED
Driller's letters	4	ROTC
Facing, with "from"	6	ACROSS
Halved	5	INTWO
Be shy	3	OWE
"What?!"	3	HUH
Serves	7	WAITSON
King Arthur's family name	9	PENDRAGON
Make out, in York	4	SNOG
Old saw	5	MAXIM
With craft	6	FOXILY
Getup	3	RIG
Italian liqueurs	9	AMARETTOS
Strip in a darkroom	9	NEGATIVES
"The Lovely Bones" composer, 2009	3	ENO
Topic at an owners/players meeting	9	SALARYCAP
Heyday	9	GOLDENAGE
Source of enlightenment	3	ZEN
Terminal	3	END
1960 Updike novel	9	RABBITRUN
Four-time Masters winner	10	TIGERWOODS
Two-letter combinations	7	BIGRAMS
Continue, as an uncontrolled fire	6	RAGEON
Most common draw in Scrabble	3	ANE
Comic Caesar	3	SID
Priory in "The Da Vinci Code"	4	SION
Tomfoolery	15	MONKEYINGAROUND
City NNE of Tahoe	4	RENO
Bus. line	3	EXT
Patriotic women's org.	3	DAR
Wakes thrown up behind speedboats	12	ROOSTERTAILS
Revealing 1970s wear	8	HOTPANTS
Cereal mixes	7	MUESLIS
Ed.'s work pile	3	MSS
Portable red or white holder	9	WINEFLASK
Low-priced furniture source	4	IKEA
Tent or sleeping bag, e.g.	4	GEAR
Take ___ at (insult)	4	ADIG
1962 action film set in Jamaica	4	DRNO
Finnish transport?	4	RAFT
Mark in marble	4	VEIN
Suffix with rhythm	3	ICS
Whichever	3	ANY
Samaritans	9	DOGOODERS
Galley figure	5	ROWER
State in French	4	ETAT
Peeved pout	4	MOUE
Hotelier Hilton	6	CONRAD
South American tuber	3	OCA
Be part of, as a film	5	ACTIN
Collection of animals featured in this puzzle	13	CHINESEZODIAC
Lawyer: Abbr.	4	ATTY
Fat underwater creature	6	SEAPIG
Like a Mountie	11	ONHORSEBACK
Musical echo	7	REPRISE
Dalmatian's home	7	CROATIA
Like wild oats	4	SOWN
Strong	6	STURDY
Dumbness	6	IDIOCY
Foppish courtier in "Hamlet"	5	OSRIC
It may be limited or late	7	EDITION
Revelation comes after it	4	JUDE
Doctor's orders	5	PILLS
Away for a while	7	ONLEAVE
1985 John Malkovich drama	5	ELENI
Reggie Miller, for one	5	PACER
People leaving the company?	5	AWOLS
Breakfast in a bar	7	GRANOLA
High-tech officer in film	7	ROBOCOP
Hotel figures	9	ROOMRATES
Mortgage holder, e.g.	6	LIENEE
Florist's supply	5	VASES
Comparable in reach	6	ASLONG
"Hair" co-writer James	4	RADO
See 91-Down	12	HIDDENDRAGON
Pilot program?	6	TVSHOW
With 88-Down, 2000 Ang Lee film	14	CROUCHINGTIGER
One of the tribes of Israel	5	ASHER
Online publication, for short	4	EMAG
Place where a person may be bitten	8	SNAKEPIT
Director Vittorio De ___	4	SICA
Sticking with it	9	KEEPINGON
___ number on (mentally abuses)	5	DOESA
Noted Ronald	8	MCDONALD
London tourist stop	4	TATE
Dull	4	SLOW
Works at a museum	3	ART
Blitzer, e.g.	7	NEWSMAN
Much-wanted toon in Toontown	11	ROGERRABBIT
Dumas's "La Dame ___ Camélias"	3	AUX
Combed (through)	6	SIFTED
Lock plate	4	HASP
Cobra products	6	TOXINS
Hindu deity	4	SIVA
Designer Cassini	4	OLEG
Nasdaq alternative	4	NYSE
W. or J.F.K.	4	PREZ
A, to Zimmermann	4	EINE
60 minuti	3	ORA
Grouse	4	MOAN
___ Mix	4	MEOW
Enzyme ending	3	ASE
Norse war god	3	TYR
The Horned Frogs, for short	3	TCU
Mop & ___	3	GLO
Something about nothing?	3	ADO
Many a download	3	APP
"___ well"	4	ALLS
Certain bias	6	RACISM
Some storage places	5	DISKS
Emu, e.g., to a chef	8	LEANMEAT
This second	6	ATONCE
Put down	5	ENTER
A woman went ...	15	TOSEEANEWDOCTOR
Tricks	5	PLOYS
Expressionist artist James	5	ENSOR
Suffer vertigo	4	SPIN
Fast-skating #4	3	ORR
Scratch	4	CLAW
Cause of delay	4	RAIN
In his office, she noticed a ...	16	DIPLOMAONTHEWALL
A superstar might have a big one	3	EGO
Thin overlays	7	VENEERS
No-goodnik	3	RAT
Michelle on a fairway	3	WIE
Not allowing	7	DENYING
She remembered having a high-school crush on a handsome, dark-haired boy with ...	11	THESAMENAME
What's that, José?	3	ESO
___ Khan	3	AGA
BP gas brand	5	AMOCO
Voting side	4	AYES
However, this man was balding, gray-haired and ...	18	JUSTAVERAGELOOKING
North end?	3	ERN
Plains tribe	6	OSAGES
Had room for	6	SEATED
Michelle's predecessor	5	LAURA
She thought he was much too old to have been her ...	9	CLASSMATE
Debussy piece	5	ETUDE
Lands' End rival	6	LLBEAN
Bodes	6	AUGURS
Zero	3	NIL
Nevertheless, she asked him if he had attended her high school, and after he said yes, she asked "...?"	18	WHENDIDYOUGRADUATE
Carry	4	TOTE
Stew	5	WORRY
"One Mic" rapper	3	NAS
Actor McKellen	3	IAN
He answered "In 1971. But ..."	11	WHYDOYOUASK
The Dow and the Nikkei 225	7	INDICES
Object	3	AIM
Turndowns	3	NOS
Go-aheads	7	ASSENTS
1969 newlywed in the news	3	ONO
The woman exclaimed "...!"	16	YOUWEREINMYCLASS
Chorus girl	4	ALTO
Spice holder	4	RACK
See 48-Down	3	SEA
Breather	4	REST
Divorce	5	SPLIT
Hall-of-Famer with 10 World Series rings	5	BERRA
He looked at her closely, then asked "...?"	15	WHATDIDYOUTEACH
"The Second Coming" poet	5	YEATS
Thoroughly enjoys	6	EATSUP
One wearing cuffs	8	ARRESTEE
"Family Ties" mom	5	ELYSE
Check line	6	AMOUNT
Shipped	4	SENT
Feminine suffix	3	ESS
Not the way it was	7	ALTERED
Some servitude	7	PEONAGE
1994 Sondheim musical	7	PASSION
From the States: Abbr.	4	AMER
___ Michele of "Glee"	3	LEA
Midwest capital	7	LANSING
Plain	6	STEPPE
TV Guide's Pennsylvania headquarters	6	RADNOR
From ___ Z	3	ATO
Brown shade	5	COCOA
Emcee's words	5	INTRO
Disdain	5	SCORN
113-Across, in France	3	MER
Exhaust	7	DEPLETE
Father of the bride, say	5	INLAW
One who goes free?	8	STOWAWAY
With 34-Down, kind of pie	3	KEY
Yearbook div.	3	SRS
Superbright	4	NEON
Trick	4	WILE
Soft leather	7	CHAMOIS
From the top	6	DENOVO
Phoenix hrs.	3	MST
Tail	5	TRACK
See 17-Down	4	LIME
Some jeans	4	LEES
Big name in plastic	4	VISA
Still	3	YET
Space movie villain	3	HAL
Rock genre	3	EMO
___ Canals	3	SOO
Bother a lot	5	NAGAT
With 113-Across, landlocked waters	4	ARAL
Blown away	4	GAGA
Mellows	4	AGES
Come together	4	JELL
Russian/Kazakh river	4	URAL
Brush-off	4	SNUB
Laptop key	3	ESC
Time piece?	5	ESSAY
At birth	3	NEE
Sushi fish	4	TUNA
Take out, maybe	4	EDIT
Take out	4	DELE
Say "I do" again	5	REWED
Spa reaction	3	AAH
Unstable particle	4	MUON
Río contents	4	AGUA
Canal boats	4	TUGS
Mess up	3	ERR
Rome's home	7	NEWYORK
Symbols of piety	6	SAINTS
Hanging piece	5	NOOSE
Joanne of "The Pride of St. Louis"	3	DRU
Org. in "The Crying Game"	3	IRA
Bad: Prefix	3	DYS
Pops	4	DADS
Valve opening?	3	UNI
Bob ___, 1986 P.G.A. Player of the Year	4	TWAY
One of the Three Rivers	4	OHIO
Nine-time world champion rodeo cowboy	8	TYMURRAY
24 bottles of beer	7	ONECASE
Mary ___ cosmetics	3	KAY
Coming up	7	INSTORE
Sort	7	COLLATE
Attracts by design	7	ENTICES
Palliates	7	SOOTHES
Cruise lines?	6	SCRIPT
Runner's place	4	SLED
Snap courses	6	EASYAS
___ and all	5	WARTS
Bandleader Jones of the 1920s-'30s	5	ISHAM
"Cool!"	5	NEATO
Island near Quemoy	5	MATSU
Goons	4	APES
Opposite of 64-Down	4	STET
"TTYL"	3	BYE
Reef denizen	3	EEL
"Are ___ pair?" ("Send in the Clowns" lyric)	3	WEA
Bug for payment	3	DUN
Table server	3	URN
Little reminders	7	POSTITS
Bad record, e.g.	6	STIGMA
Coiled killers	4	ASPS
Home of Elaine, in Arthurian legend	7	ASTOLAT
Pirate's support	6	PEGLEG
Donne piece	6	SONNET
"Should I say 'Come here often?' or 'Hey, babe!'"?	14	WHATSMYBARLINE
Recite, as a prayer	6	INTONE
See 23-Down	6	TEASER
Area banning pub regulars?	12	NOBARFLYZONE
Heartache	3	WOE
"Before I forget ..."	4	ALSO
Losing tic-tac-toe row	3	OOX
Actor Penn of "Van Wilder"	3	KAL
Kind of jelly	5	ASPIC
Connecting word	3	VIA
Pirate's support?	4	MAST
Capitol Records' parent co.	3	EMI
Lines on a Dan Brown best seller?	17	THEDAVINCIBARCODE
"Riddle-me-___"	3	REE
Like some yoga	7	TANTRIC
Sworn secrecy	6	OMERTA
Settled (on)	4	ALIT
E.T.'s ability to use the lower part of a keyboard?	18	ALIENSPACEBARCRAFT
Carpet option	4	SHAG
Subject for gossip	4	ITEM
Easily swayed	7	PLIABLE
___ Dan (Israeli archaeological site)	3	TEL
Guidebook recommendation	6	HOSTEL
Not in the country	6	ABROAD
N.Y.C. avenue	3	LEX
"Welcome to the Jungle" rocker	7	AXLROSE
Support provider	4	ALLY
Crux	4	MEAT
Where dimwitted people pay to drink?	18	CASHBARFORCLUNKERS
Won	4	TOOK
Some potatoes	6	IDAHOS
Smoothie ingredients	7	ORANGES
Starts of some reproductions	3	OVA
Like a former 97-pound weakling?	17	SAVEDBYTHEBARBELL
It's bad to be over it	3	PAR
To be, to Augustus	4	ESSE
Chemical suffix	3	ENE
When Macbeth asks "Is this a dagger which I see before me?"	5	ACTII
"Holy smokes!," to a teen	3	OMG
Montréal's ___ des Soeurs	3	ILE
No. 2: Abbr.	4	ASST
Little guy	3	LAD
Dramatic production about Ivory or Dial?	12	SOAPBAROPERA
1974 hit whose title is sung twice after "Como una promesa"	6	ERESTU
Horn of Africa native	6	SOMALI
Certain cases of the munchies?	14	MARSBARATTACKS
Early online forum	6	USENET
Author of the 2009 book subtitled "A Plan to Solve the Climate Crisis"	6	ALGORE
Protest sign	7	NONUKES
Quagmire	4	MESS
Midday meeting	6	NOONER
Chic	7	INSTYLE
Mitt	3	PAW
Kyrgyzstan city	3	OSH
Attica, e.g., informally	8	STATEPEN
Carry-on	4	TOTE
Lund of "Casablanca"	4	ILSA
Headwear worn over dreadlocks	4	TAMS
Eye problem	4	STYE
Day ___	3	SPA
Coastal fliers	5	TERNS
Home under the midnight sun	5	IGLOO
Silver-tongued	4	GLIB
Actress Suvari	4	MENA
New ___	4	AGER
DreamWorks's first animated film	4	ANTZ
Where an Englishman might get a break?	12	SNOOKERTABLE
George Orwell, e.g.	7	PENNAME
Agate alternative	7	STEELIE
Storage spot	4	SILO
Jet black	4	ONYX
With 25-Across, a puzzle	5	BRAIN
Picture, commercially	4	FOTO
Small bit of power	4	WATT
Injury-monitoring org.	4	OSHA
High-end French retailer	7	LACOSTE
Aid in lost and found	5	IDTAG
Co-worker of Homer on "The Simpsons"	4	CARL
Underworld activities	4	VICE
Singer Anthony	4	MARC
El Prado hangings	4	ARTE
Union deserter, maybe	4	SCAB
The King Henry who founded the Tudor dynasty	3	VII
Push	5	IMPEL
Show of pride	4	BEAM
"Our Gang" girl	5	DARLA
Spanish hero of yore	5	ELCID
Subj. of Form 1040's line 32	3	IRA
Tiny complaint	3	NIT
How to address a maj.?	3	APO
Small part of a pound?	4	FLEA
Modern communication	4	TEXT
Opposite of leg., in music	4	STAC
Prefix with -pod	4	HEXA
Annual baseball events	12	ALLSTARGAMES
Some campfire makers	5	HOBOS
Home of Kansai International Airport	5	OSAKA
Special delivery on Sun.	3	SER
Divide up	5	ALLOT
Some sweet wines	7	BLUSHES
Rembrandt van ___	3	RYN
Fraternity chapter #17	3	RHO
Bruised, say	4	ACHY
Big initials in news	5	MSNBC
Cries of disgust	4	FIES
Betting line	4	ODDS
Broccoli ___	4	RABE
Japanese port	4	KOBE
Stat for Seaver or Santana	3	ERA
"Ta-___ Boom-de-ay"	4	RARA
Score on a night out	8	GETLUCKY
Lamb not found on a farm	4	ELIA
Tried to make it home, say	4	SLID
Pouch bearer	7	OPOSSUM
Skedaddle	7	VAMOOSE
Tack	4	VEER
A.T.M. button	5	ENTER
Suffix with contempt	4	IBLE
Bébé's need	4	LAIT
Match play?	5	ARSON
Buffalo N.H.L.'er	5	SABRE
Roasts	4	PANS
Home of the Bahla Fort and nearby oasis	4	OMAN
Arizona's ___ Verde Nuclear Generating Station	4	PALO
Hence	4	ERGO
Eastern blueblood	4	RANI
School near the Royal Windsor Racecourse	4	ETON
Radio choices: Abbr.	4	STNS
Strained	4	TAUT
___ Lingus	3	AER
Kenan's old partner on Nickelodeon	3	KEL
D.C.-to-Va. Beach direction	3	SSE
Desert Storm transports	7	HUMVEES
Is sociable	5	MIXES
Annoyed with persistent petty attacks	7	CHIVIED
Qualify	7	ENTITLE
Contest site	5	ARENA
1994 Red Hot Chili Peppers album	7	OUTINLA
Rabbi or mullah	7	TEACHER
Like most Western music	5	TONAL
Went over completely	7	SPANNED
March ___	4	HARE
John McCain and John Kerry	11	VIETNAMVETS
Dog command	4	COME
Gig for a deejay	4	RAVE
Sped	4	FLEW
For-EV-er	4	EONS
Steeplechase, e.g.	4	RACE
Idle	6	ATREST
Emulated a hungry wolf	7	DROOLED
Common rolls	6	SEVENS
River crossed by the Longfellow Bridge	7	CHARLES
Clogs at the bottom?	5	SOLES
Arrive at by air	7	FLYINTO
Repair shop figs.	4	ESTS
British P.M. after Lloyd George	3	LAW
Ward, to the Beaver	3	DAD
Payday, often: Abbr.	3	FRI
Crash-investigating org.	4	NTSB
